date,total_sales,dcoilwtico,dayofweek,month,quarter,dayofyear,weekofyear,lag_7,lag_14,lag_30,lag_365,rolling_mean_7,rolling_mean_30
2015-10-11,4047.962,49.67,6,10,4,284,41,5665.602001,5477.675,11486.983,5455.48,9538.205860857142,10256.250401066667
2015-10-12,10893.578,47.09,0,10,4,285,42,12970.47302,10526.361001,11174.742,8605.298,9307.114432142856,10008.2830344
2015-10-13,9934.782,46.7,1,10,4,286,42,10625.603005,9930.759,4580.307,4161.074,9010.415143571428,9998.910901066667
2015-10-14,12616.05704,46.63,2,10,4,287,42,12806.892,13924.853,11033.97902,9958.743,8911.726428571428,10177.393401066665
2015-10-15,9524.846996,46.38,3,10,4,288,42,10490.668,10349.178,9584.504005,10530.82402,8884.46429142857,10230.129335066666
2015-10-16,13036.786,47.3,4,10,4,289,42,5316.309,12496.113,13039.082,12210.3065,8746.489862285714,10228.140768100002
2015-10-17,12073.70598,47.3,5,10,4,290,42,8891.894,13521.371998,9516.80601,9387.887,9849.415148,10228.064234766667
2015-10-18,6190.317,47.3,6,10,4,291,42,4047.962,5665.602001,11796.214,10479.597,10303.959716571428,10313.294233766668
2015-10-19,11361.91298,45.91,0,10,4,292,43,10893.578,12970.47302,11620.016,11063.902,10610.010430857143,10126.431000433333
2015-10-20,10732.539896,45.84,1,10,4,293,43,9934.782,10625.603005,4794.836998,5440.934,10676.915427999998,10117.827566433332
2015-10-21,11876.420004,45.22,2,10,4,294,43,12616.05704,12806.892,10235.09098,9833.982,10790.880841714286,10315.750996366667
2015-10-22,9146.047,44.9,3,10,4,295,43,9524.846996,10490.668,10459.358998,8768.161,10685.218408,10370.461963833333
2015-10-23,11912.931004,43.91,4,10,4,296,43,13036.786,5316.309,12247.307996,12626.88498,10631.104122857143,10326.684897233332
2015-10-24,10840.862995,43.91,5,10,4,297,43,12073.70598,8891.894,9829.34,8583.776996,10470.553409142856,10315.5389975
2015-10-25,5281.570998,43.91,6,10,4,298,43,6190.317,4047.962,11487.514,10218.456004,10294.432982714285,10349.256430666666
2015-10-26,10506.740004,43.19,0,10,4,299,44,11361.91298,10893.578,11807.678,9671.527005,10164.612125285714,10142.391663933335
2015-10-27,10108.647,43.21,1,10,4,300,44,10732.539896,9934.782,5477.675,5161.1,10042.444557285713,10099.027064066666
2015-10-28,12580.23802,45.93,2,10,4,301,44,11876.420004,12616.05704,10526.361001,10133.547998,9953.317000714287,10253.3927974
2015-10-29,9171.836,46.02,3,10,4,302,44,9146.047,9524.846996,9930.759,8414.216,10053.862431571428,10321.855364699999
2015-10-30,10831.515,46.6,4,10,4,303,44,11912.931004,13036.786,13924.853,12226.11198,10057.546574428572,10296.557931366666
2015-10-31,8829.708,46.6,5,10,4,304,44,10840.862995,12073.70598,10349.178,9255.495,9903.058573857143,10193.446664699999
2015-11-01,2994.41,46.6,6,11,4,305,44,5281.570998,6190.317,12496.113,11131.58,9615.750717428571,10142.7976647
2015-11-02,3036.4749995,46.12,0,11,4,306,45,10506.740004,11361.91298,13521.371998,7928.994000000001,9289.013432,9826.074231366667
2015-11-03,4814.29999,47.88,1,11,4,307,45,10108.647,10732.539896,5665.602001,3242.056,8221.83271707143,9476.577664749999
2015-11-04,14878.463,46.32,2,11,4,308,45,12580.23802,11876.420004,12970.47302,4472.1199990000005,7465.497429928572,9448.20093105
2015-11-05,10880.691,45.27,3,11,4,309,45,9171.836,9146.047,10625.603005,10387.528,7793.815284214286,9511.80059705
2015-11-06,11690.851,44.32,4,11,4,310,45,10831.515,11912.931004,12806.892,14717.784,8037.93742707143,9520.303530216666
2015-11-07,11374.563,44.32,5,11,4,311,45,8829.708,10840.862995,10490.668,9689.043,8160.699712785713,9483.102163550002
2015-11-08,5886.876,44.32,6,11,4,312,45,2994.41,5281.570998,5316.309,10642.417998,8524.250427071429,9512.565330216667
2015-11-09,10443.728,43.87,0,11,4,313,46,3036.4749995,10506.740004,8891.894,10069.003,8937.459855642857,9531.584230216666
2015-11-10,9714.441,44.23,1,11,4,314,46,4814.29999,10108.647,4047.962,4750.965998000001,9995.638855714287,9583.312030216666
2015-11-11,13168.33,42.95,2,11,4,315,46,14878.463,12580.23802,10893.578,9189.821,10695.659,9772.194663549999
2015-11-12,9525.952,41.74,3,11,4,316,46,10880.691,9171.836,9934.782,9717.118,10451.354285714286,9848.019730216667
2015-11-13,11240.863996,40.69,4,11,4,317,46,11690.851,10831.515,12616.05704,12185.867,10257.820142857143,9834.39206355
2015-11-14,10718.807995,40.69,5,11,4,318,46,11374.563,8829.708,9524.846996,9262.553009,10193.536285142856,9788.552295416668
2015-11-15,5303.268,40.69,6,11,4,319,46,5886.876,2994.41,13036.786,9809.377,10099.856998714286,9828.350995383333
2015-11-16,10977.736,41.68,0,11,4,320,47,10443.728,3036.4749995,12073.70598,10471.291,10016.484427285714,9570.567062049999
2015-11-17,9994.93801,40.73,1,11,4,321,47,9714.441,4814.29999,6190.317,5420.276,10092.77128442857,9534.034729383333
2015-11-18,12271.98,40.75,2,11,4,322,47,13168.33,14878.463,11361.91298,10206.562999,10132.842285857143,9660.855429716667
2015-11-19,10322.622995,40.55,3,11,4,323,47,9525.952,10880.691,10732.539896,10905.223,10004.792285857142,9691.19099705
2015-11-20,12022.107,39.39,4,11,4,324,47,11240.863996,11690.851,11876.420004,12583.195,10118.602428,9677.52710035
2015-11-21,10760.010994,39.39,5,11,4,325,47,10718.807995,11374.563,9146.047,9345.748,10230.20857142857,9682.383333550002
2015-11-22,5430.128998,39.39,6,11,4,326,47,5303.268,5886.876,11912.931004,10196.284996,10236.094714142857,9736.18213335
2015-11-23,11290.93498,39.27,0,11,4,327,48,10977.736,10443.728,10840.862995,10008.385,10254.217713857144,9520.08873315
2015-11-24,10622.567,40.89,1,11,4,328,48,9994.93801,9714.441,5281.570998,5028.03899,10298.960425285713,9535.09113265
2015-11-25,12388.645,41.22,2,11,4,329,48,12271.98,13168.33,10506.740004,9546.543,10388.621709571427,9713.124332716665
2015-11-26,9986.053,41.22,3,11,4,330,48,10322.622995,9525.952,10108.647,9275.025995,10405.288138142858,9775.854499250001
2015-11-27,11484.111,40.57,4,11,4,331,48,12022.107,11240.863996,12580.23802,13066.438002,10357.206710285715,9771.768032583333
2015-11-28,10330.686,40.57,5,11,4,332,48,10760.010994,10718.807995,9171.836,8407.379011,10280.350138857142,9735.23046525
2015-11-29,4798.263001,40.57,6,11,4,333,48,5430.128998,5303.268,10831.515,10104.487,10219.017996857143,9773.858798583333
2015-11-30,12012.977,40.43,0,11,4,334,49,11290.93498,10977.736,8829.708,9693.379004,10128.751425857143,9572.750398616667
2015-12-01,12664.0,40.58,1,12,4,335,49,10622.567,9994.93801,2994.41,4868.091998,10231.900285857144,9678.859365283333
2015-12-02,13733.519004,39.93,2,12,4,336,49,12388.645,12271.98,3036.4749995,11009.652004,10523.533571571428,10001.179031949998
2015-12-03,11284.07899,41.08,3,12,4,337,49,9986.053,10322.622995,4814.29999,9985.882999,10715.658429285715,10357.747165433333
2015-12-04,12985.974,40.0,4,12,4,338,49,11484.111,12022.107,14878.463,13598.77,10901.090713571428,10573.406465433332
2015-12-05,11084.104,40.0,5,12,4,339,49,10330.686,10760.010994,10880.691,10817.062,11115.642570714286,10510.323498766666
2015-12-06,5145.028,40.0,6,12,4,340,49,4798.263001,5430.128998,11690.851,10996.84596,11223.273713571429,10517.1039321
2015-12-07,12532.267,37.64,0,12,4,341,50,12012.977,11290.93498,11374.563,8846.294,11272.811570571428,10298.9098321
2015-12-08,10711.84701,37.46,1,12,4,342,50,12664.0,10622.567,5886.876,4674.22,11346.995856285715,10337.499965433333
2015-12-09,14404.59802,37.16,2,12,4,343,50,13733.519004,12388.645,10443.728,10686.636,11068.116857714285,10498.332332433334
2015-12-10,11815.342,36.76,3,12,4,344,50,11284.07899,9986.053,9714.441,10861.7821,11163.98528857143,10630.361333100002
2015-12-11,11765.727979,35.65,4,12,4,345,50,12985.974,11484.111,13168.33,15642.7368,11239.880004285715,10700.391366433334
2015-12-12,10731.189,35.65,5,12,4,346,50,11084.104,10330.686,9525.952,11736.022,11065.559144142857,10653.637965733333
2015-12-13,5255.996,35.65,6,12,4,347,50,5145.028,4798.263001,11240.863996,10623.036,11015.142715571428,10693.812532400001
2015-12-14,11772.483,36.31,0,12,4,348,51,12532.267,12012.977,10718.807995,10683.493995,11030.995287,10494.316932533333
2015-12-15,16521.089016,37.32,1,12,4,349,51,10711.84701,12664.0,5303.268,5008.342,10922.454715571428,10529.439432699999
2015-12-16,15815.478,35.55,2,12,4,350,51,14404.59802,13733.519004,10977.736,11730.244,11752.346430714286,10903.3667999
2015-12-17,12218.27397,34.98,3,12,4,351,51,11815.342,11284.07899,9994.93801,12286.737999,11953.900713571431,11064.624866566668
2015-12-18,14401.484,34.72,4,12,4,352,51,11765.727979,12985.974,12271.98,13995.168,12011.46242357143,11138.736065233334
2015-12-19,13374.578,34.72,5,12,4,353,51,10731.189,11084.104,10322.622995,11976.336026,12387.998998,11209.719531899998
2015-12-20,6992.16301,34.72,6,12,4,354,51,5255.996,5145.028,12022.107,13083.348,12765.625998000001,11311.451365399998
2015-12-21,14565.814,34.55,0,12,4,355,52,11772.483,12532.267,10760.010994,12562.634,13013.649856571428,11143.786565733333
2015-12-22,14846.071005000002,36.12,1,12,4,356,52,16521.089016,10711.84701,5430.128998,7662.177101,13412.697142285715,11270.646665933335
2015-12-23,16290.52,36.76,2,12,4,357,52,15815.478,14404.59802,11290.93498,13743.308,13173.408855,11584.511399500001
2015-12-24,13042.847,37.62,3,12,4,358,52,12218.27397,11815.342,10622.567,13523.496,13241.271997857142,11751.1642335
2015-12-26,8012.843,37.62,5,12,4,360,52,14401.484,11765.727979,12388.645,12834.101,13359.068145000001,11831.840233500001
2015-12-27,3182.498,37.62,6,12,4,361,52,13374.578,10731.189,9986.053,9701.673,12446.405145,11685.980166833333
2015-12-28,9120.024,36.36,0,12,4,362,53,6992.16301,5255.996,11484.111,6548.209,10990.39371642857,11459.195000166666
2015-12-29,9893.204,37.88,1,12,4,363,53,14565.814,11772.483,10330.686,2818.98,11294.373857857145,11380.392100166668
2015-12-30,14354.578,36.59,2,12,4,364,53,14846.071005000002,16521.089016,4798.263001,9580.585,10626.85814357143,11365.809366833333
2015-12-31,10587.376,37.13,3,12,4,365,53,16290.52,15815.478,12012.977,11038.835,10556.644857142857,11684.353200133333
2016-01-01,0.0,37.13,4,1,1,1,53,13042.847,12218.27397,12664.0,10756.988,9741.91,11636.833166800001
2016-01-02,8877.175,37.13,5,1,1,2,53,8012.843,14401.484,13733.519004,0.0,7878.646142857143,11214.699833466668
2016-01-03,5119.277,37.13,6,1,1,3,53,3182.498,13374.578,11284.07899,4797.803,8002.1221428571425,11052.8217
2016-01-04,14619.33902,36.81,0,1,1,4,1,9120.024,6992.16301,12985.974,5270.969,8278.804857142857,10847.328300333333
2016-01-05,12060.107,35.97,1,1,1,5,1,9893.204,14565.814,11084.104,3035.146999,9064.421288571428,10901.773801000001
2016-01-06,15928.654,33.97,2,1,1,6,1,14354.578,14846.071005000002,5145.028,8494.916000000001,9373.978860000001,10934.307234333333
2016-01-07,10556.557,33.29,3,1,1,7,1,10587.376,16290.52,12532.267,6931.214004,9598.846860000001,11293.761434333333
2016-01-08,12306.13303,33.2,4,1,1,8,1,0.0,13042.847,10711.84701,8341.813,9594.444145714286,11227.904434333332
2016-01-09,11423.130996,33.2,5,1,1,9,1,8877.175,8012.843,14404.59802,6301.89,11352.46315,11281.047301666667
2016-01-10,4931.47,33.2,6,1,1,10,1,5119.277,3182.498,11815.342,7622.522,11716.17114942857,11181.665067533333
2016-01-11,10816.629981,31.42,0,1,1,11,2,14619.33902,9120.024,11765.727979,7375.163,11689.341578000001,10952.202667533333
2016-01-12,11643.1551,30.42,1,1,1,12,2,12060.107,9893.204,10731.189,2930.321,11146.097429571428,10920.566067600002
2016-01-13,12719.307,30.42,2,1,1,13,2,15928.654,14354.578,5255.996,7320.509,11086.532872428574,10950.9649376
2016-01-14,11683.193,31.22,3,1,1,14,2,10556.557,10587.376,11772.483,7260.772019999999,10628.05472957143,11199.741970933334
2016-01-15,10941.234024,29.45,4,1,1,15,2,12306.13303,0.0,16521.089016,7455.815,10789.002729571428,11196.765637600001
2016-01-16,11929.99702,29.45,5,1,1,16,2,11423.130996,8877.175,15815.478,5525.603,10594.017157285713,11010.7704712
2016-01-17,5321.608001,29.45,6,1,1,17,2,4931.47,5119.277,12218.27397,7622.985,10666.426589285713,10881.254438533333
2016-01-18,11606.992003,29.45,0,1,1,18,3,10816.629981,14619.33902,14401.484,7521.470998,10722.160589428571,10651.365572899998
2016-01-19,10171.57902,28.47,1,1,1,19,3,11643.1551,12060.107,13374.578,2915.434,10835.069449714285,10558.215839666667
2016-01-20,13638.985,26.68,2,1,1,20,3,12719.307,15928.654,6992.16301,7185.957,10624.844295428571,10451.449207000001
2016-01-21,8854.23402,29.55,3,1,1,21,3,11683.193,10556.557,14565.814,6244.418000000001,10756.226866857143,10673.00994
2016-01-22,12126.907,32.07,4,1,1,22,3,10941.234024,12306.13303,14846.071005000002,7495.845,10352.089869714286,10482.623940666666
2016-01-23,10662.263995,32.07,5,1,1,23,3,11929.99702,11423.130996,16290.52,6531.595,10521.471723428573,10391.9851405
2016-01-24,4763.883998,32.07,6,1,1,24,3,5321.608001,4931.47,13042.847,7298.337,10340.367005571428,10204.376607
2016-01-25,10930.072001,30.31,0,1,1,25,4,11606.992003,10816.629981,8012.843,6537.567,10260.692148,9928.4111736
2016-01-26,10015.910995,29.54,1,1,1,26,4,10171.57902,11643.1551,3182.498,2610.260998,10163.989290571428,10025.652140299999
2016-01-27,12924.734,32.32,2,1,1,27,4,13638.985,12719.307,9120.024,6404.881,10141.751001285713,10253.432573466667
2016-01-28,9381.658,33.21,3,1,1,28,4,8854.23402,11683.193,9893.204,5989.554,10039.715144142858,10380.256240133334
2016-01-29,11233.454,33.66,4,1,1,29,4,12126.907,10941.234024,14354.578,7486.48202,10115.061426999999,10363.204706800001
2016-01-30,11390.704,33.66,5,1,1,30,4,10662.263995,11929.99702,10587.376,6773.12702,9987.425284142857,10259.167240133333
2016-01-31,5120.153,33.66,6,1,1,31,4,4763.883998,5321.608001,0.0,8636.572002,10091.488142,10285.944840133334
2016-02-01,11688.280001,31.62,0,2,1,32,5,10930.072001,11606.992003,8877.175,7274.061,10142.383713714285,10456.6166068
2016-02-02,10655.793,29.9,1,2,1,33,5,10015.910995,10171.57902,5119.277,3249.462,10250.699142285714,10550.320106833333
2016-02-03,14724.247,32.29,2,2,1,34,5,12924.734,13638.985,14619.33902,7915.997,10342.110857285714,10734.870640166666
2016-02-04,10220.617,31.63,3,2,1,35,5,9381.658,8854.23402,12060.107,7162.597,10599.184143,10738.367572833335
2016-02-05,11216.751975,30.86,4,2,1,36,5,11233.454,12126.907,15928.654,7345.590999999999,10719.035428714285,10677.051239499999
2016-02-06,10244.838,30.86,5,2,1,37,5,11390.704,10662.263995,10556.557,5934.152986,10716.649425142856,10519.987838666666
2016-02-07,2876.325,30.86,6,2,1,38,5,5120.153,4763.883998,12306.13303,7519.287,10552.954282285715,10509.597205333333
2016-02-08,3072.805996,29.71,0,2,1,39,6,11688.280001,10930.072001,11423.130996,6761.33098,10232.407425142856,10195.270271
2016-02-09,4195.352001,27.96,1,2,1,40,6,10655.793,10015.910995,4931.47,3035.288,9001.625424428572,9916.926104333334
2016-02-10,13452.689,27.54,2,2,1,41,6,14724.247,12924.734,10816.629981,6558.348980000001,8078.705281714285,9892.3888377
2016-02-11,10812.941004,26.19,3,2,1,42,6,10220.617,9381.658,11643.1551,6830.423,7897.054138857144,9980.257471666666
2016-02-12,12557.833,29.32,4,2,1,43,6,11216.751975,11233.454,12719.307,6718.368,7981.671853714286,9952.583668466666
2016-02-13,11195.6099,29.32,5,2,1,44,6,10244.838,11390.704,11683.193,6056.028,8173.254857285714,9947.2012018
2016-02-14,4687.693997,29.32,6,2,1,45,6,2876.325,5120.153,10941.234024,7323.950989,8309.079414428572,9930.9484318
2016-02-15,10982.73802,29.32,0,2,1,46,7,3072.805996,11688.280001,11929.99702,5419.901,8567.846414000001,9722.497097566666
2016-02-16,11976.383,29.05,1,2,1,47,7,4195.352001,10655.793,5321.608001,1926.741,9697.836703142859,9690.921797566667
2016-02-17,13849.123,30.68,2,2,1,48,7,13452.689,14724.247,11606.992003,2053.522,10809.412560142857,9912.747630866668
2016-02-18,9562.982,30.77,3,2,1,49,7,10812.941004,10220.617,10171.57902,1858.562,10866.045988714288,9987.485330766667
2016-02-19,12247.982,29.59,4,2,1,50,7,12557.833,11216.751975,13638.985,7123.381,10687.480416714285,9967.19876343333
2016-02-20,12201.808,29.59,5,2,1,51,7,11195.6099,10244.838,8854.23402,5408.486,10643.215988142856,9920.831996766667
2016-02-21,5360.734998,29.59,6,2,1,52,7,4687.693997,2876.325,12126.907,7950.327,10786.958573857144,10032.4177961
2016-02-22,10921.543,31.37,0,2,1,53,8,10982.73802,3072.805996,10662.263995,7214.185,10883.107288285715,9806.878729366666
2016-02-23,10211.301,31.84,1,2,1,54,8,11976.383,4195.352001,4763.883998,2932.0750000000003,10874.365142571429,9815.521362866666
2016-02-24,12944.691,30.35,2,2,1,55,8,13849.123,13452.689,10930.072001,6769.553,10622.210571142858,9997.101929600001
2016-02-25,8975.213,31.4,3,2,1,56,8,9562.982,10812.941004,10015.910995,6157.185001,10493.005999714285,10064.255896233335
2016-02-26,11287.46,31.65,4,2,1,57,8,12247.982,12557.833,12924.734,7147.01298,10409.038999714287,10029.565963066667
2016-02-27,11155.342,31.65,5,2,1,58,8,12201.808,11195.6099,9381.658,5764.931999,10271.821571142858,9974.990163066666
2016-02-28,4391.388,31.65,6,2,1,59,8,5360.734998,4687.693997,11233.454,7717.962,10122.326428285714,10034.112963066666
2016-02-29,10864.044,32.74,0,2,1,60,9,10921.543,10982.73802,11390.704,6960.8,9983.848285714284,9806.0440964
2016-03-01,11442.525,34.39,1,3,1,61,9,10211.301,11976.383,5120.153,3324.632,9975.634142857143,9788.488763066667
2016-03-02,14227.7637,34.57,2,3,1,62,9,12944.691,13849.123,11688.280001,6953.34,10151.523285714286,9999.2344964
2016-03-03,9907.659,34.56,3,3,1,63,9,8975.213,9562.982,10655.793,7073.354,10334.819385714287,10083.883953033333
2016-03-04,13024.52608,35.91,4,3,1,64,9,11287.46,12247.982,14724.247,7540.497,10468.025957142858,10058.946153033334
2016-03-05,12215.61,35.91,5,3,1,65,9,11155.342,12201.808,10220.617,6554.471,10716.178254285713,10002.288789033333
2016-03-06,5326.90499,35.91,6,3,1,66,9,4391.388,5360.734998,11216.751975,7240.657999999999,10867.645111428572,10068.7885557
2016-03-07,10398.266999,37.9,0,3,1,67,10,10864.044,10921.543,10244.838,7828.779001,11001.290395714284,9872.460322866666
2016-03-08,9925.632,36.67,1,3,1,68,10,11442.525,10211.301,2876.325,2879.174995,10934.750824142857,9877.574622833334
2016-03-09,13101.241,37.62,2,3,1,69,10,14227.7637,12944.691,3072.805996,8072.94,10718.051824142856,10112.551522833333
2016-03-10,9478.16,37.77,3,3,1,70,10,9907.659,8975.213,4195.352001,6833.652,10557.120009857143,10446.832689633333
2016-03-11,11767.093,38.51,4,3,1,71,10,13024.52608,11287.46,13452.689,7774.883,10495.763009857143,10622.9262896
2016-03-12,11222.854,38.51,5,3,1,72,10,12215.61,11155.342,10812.941004,5766.168,10316.129712714286,10566.739756266667
2016-03-13,4875.2819995,38.51,6,3,1,73,10,5326.90499,4391.388,12557.833,8347.092,10174.307427000002,10580.403522800001
2016-03-14,10366.963,37.2,0,3,1,74,11,10398.266999,10864.044,11195.6099,7518.053976,10109.789856928572,10324.318489450001
2016-03-15,10418.358004,36.32,1,3,1,75,11,9925.632,11442.525,4687.693997,2918.190998,10105.317857071428,10296.696926116669
2016-03-16,13500.63398,38.43,2,3,1,76,11,13101.241,14227.7637,10982.73802,6853.39699,10175.707286214285,10487.719059683333
2016-03-17,9876.26,40.17,3,3,1,77,11,9478.16,9907.659,11976.383,6218.916,10232.763426214286,10571.648925016665
2016-03-18,11310.90203,39.47,4,3,1,78,11,11767.093,13024.52608,13849.123,6410.72501,10289.634854785714,10501.644825016667
2016-03-19,11322.238,39.47,5,3,1,79,11,11222.854,12215.61,9562.982,6548.7370005,10224.464716214285,10417.037459349998
2016-03-20,5254.490998,39.47,6,3,1,80,11,4875.2819995,5326.90499,12247.982,8245.05602,10238.6624305,10475.679326016667
2016-03-21,10265.369,39.91,0,3,1,81,12,10366.963,10398.266999,12201.808,7184.04,10292.835144571427,10242.562959283334
2016-03-22,9954.13,41.45,1,3,1,82,12,10418.358004,9925.632,5360.734998,2979.585,10278.321716,10178.014992616667
2016-03-23,12646.128,38.28,2,3,1,83,12,13500.63398,13101.241,10921.543,6491.462,10212.003429714285,10331.128159349999
2016-03-24,12450.442998,38.14,3,3,1,84,12,9876.26,9478.16,10211.301,6742.714,10089.931146857143,10388.614326016666
2016-03-25,4112.867,38.14,4,3,1,85,12,11310.90203,11767.093,12944.691,7049.156,10457.671575142856,10463.252392616667
2016-03-26,7583.257,38.14,5,3,1,86,12,11322.238,11222.854,8975.213,5704.197,9429.380856571428,10168.858259283332
2016-03-27,4301.589,38.14,6,3,1,87,12,5254.490998,4875.2819995,11287.46,7472.078028,8895.240713714285,10122.45972595
2016-03-28,10090.241,37.99,0,3,1,88,13,10265.369,10366.963,11155.342,6809.218,8759.111856857144,9889.597359283332
2016-03-29,11029.38,36.91,1,3,1,89,13,9954.13,10418.358004,4391.388,2783.5039859999997,8734.093571142857,9854.093992616667
2016-03-30,12195.649,36.91,2,3,1,90,13,12646.128,13500.63398,10864.044,5858.376,8887.700714,10075.360392616665
2016-03-31,10097.373,36.94,3,3,1,91,13,12450.442998,9876.26,11442.525,6781.097,8823.346571142856,10119.747225950001
2016-04-01,13478.62,35.36,4,4,2,92,13,4112.867,11310.90203,14227.7637,8213.818,8487.193714285713,10074.908825949999
2016-04-02,12069.150979,35.36,5,4,2,93,13,7583.257,11322.238,9907.659,7032.032,9825.158428571429,10049.937369283334
2016-04-03,5694.664004,35.36,6,4,2,94,13,4301.589,5254.490998,13024.52608,2728.186,10466.000425571428,10121.987101916666
2016-04-04,11356.597021,34.3,0,4,2,95,14,10090.241,10265.369,12215.61,5479.481,10665.011140428573,9877.65836605
2016-04-05,10535.975,34.52,1,4,2,96,14,11029.38,9954.13,5326.90499,2643.16,10845.919143428571,9849.024600083334
2016-04-06,13216.21302,37.74,2,4,2,97,14,12195.649,12646.128,10398.266999,7388.703,10775.432714857143,10022.660267083333
2016-04-07,10163.651,37.3,3,4,2,98,14,10097.373,12450.442998,9925.632,7083.305,10921.227574857143,10116.591801116669
2016-04-08,11363.352,39.74,4,4,2,99,14,13478.62,4112.867,13101.241,7925.73098,10930.695860571428,10124.525767783332
2016-04-09,10749.706,39.74,5,4,2,100,14,12069.150979,7583.257,9478.16,6211.811996,10628.514717714284,10066.59613445
2016-04-10,5046.561004,39.74,6,4,2,101,14,5694.664004,4301.589,11767.093,7963.008,10440.022577857144,10108.981001116666
2016-04-11,10336.687001,40.46,0,4,2,102,15,11356.597021,10090.241,11222.854,7054.226,10347.436435,9884.963267916668
2016-04-12,9775.691,42.12,1,4,2,103,15,10535.975,11029.38,4875.2819995,2674.19298,10201.73500357143,9855.42436795
2016-04-13,12728.69002,41.7,2,4,2,104,15,13216.21302,12195.649,10366.963,6678.795,10093.123003571427,10018.771334633331
2016-04-14,9432.008,41.45,3,4,2,105,15,10163.651,10097.373,10418.358004,5800.545,10023.476860714287,10097.495568633332
2016-04-15,11725.045,40.4,4,4,2,106,15,11363.352,13478.62,13500.63398,6939.186,9918.956432142859,10064.617235166666
2016-04-16,10527.32201,40.4,5,4,2,107,15,10749.706,12069.150979,9876.26,6435.694996,9970.626860714287,10005.430935833334
2016-04-17,7741.658,40.4,6,4,2,108,15,5046.561004,5694.664004,11310.90203,6961.3590300000005,9938.857719285714,10027.133002833334
2016-04-18,21788.9,39.74,0,4,2,109,16,10336.687001,11356.597021,11322.238,7204.217,10323.871575857143,9908.158201833334
2016-04-19,20811.844,40.88,1,4,2,110,16,9775.691,10535.975,5254.490998,3230.33,11959.902004285716,10257.046935166667
2016-04-20,18575.06,42.72,2,4,2,111,16,12728.69002,13216.21302,10265.369,6955.54,13536.49529,10775.625368566665
2016-04-21,13637.779,43.18,3,4,2,112,16,9432.008,10163.651,9954.13,7215.342001,14371.691001428571,11052.615068566665
2016-04-22,15088.343,42.76,4,4,2,113,16,11725.045,11363.352,12646.128,9754.941,14972.515430000001,11175.403368566669
2016-04-23,11701.438,42.76,5,4,2,114,16,10527.32201,10749.706,12450.442998,6407.665,15452.986572857144,11256.810535233333
2016-04-24,5721.287,42.76,6,4,2,115,16,7741.658,5046.561004,4112.867,7730.524005,15620.717428571428,11231.843701966665
2016-04-25,9837.596,41.67,0,4,2,116,17,21788.9,10336.687001,7583.257,6822.64102,15332.093000000003,11285.457701966667
2016-04-26,10411.154,42.52,1,4,2,117,17,20811.844,9775.691,4301.589,2857.678,13624.763857142856,11360.6023353
2016-04-27,12491.929001,45.29,2,4,2,118,17,18575.06,12728.69002,10090.241,6661.12702,12138.951000000001,11564.254501966667
2016-04-28,10710.40198,46.03,3,4,2,119,17,13637.779,9432.008,11029.38,5705.07101,11269.932285857143,11644.310768666668
2016-04-29,12093.106999,45.98,4,4,2,120,17,15088.343,11725.045,12195.649,6987.636,10851.735568714286,11633.678168000002
2016-04-30,11891.135,45.98,5,4,2,121,17,11701.438,10527.32201,10097.373,6794.165,10423.844711428572,11630.260101299998
2016-05-01,5748.366,45.98,6,5,2,122,17,5721.287,7741.658,13478.62,2707.398,10450.944282857145,11690.052167966667
2016-05-02,11469.481,44.75,0,5,2,123,18,9837.596,21788.9,12069.150979,7231.594,10454.812711428573,11432.377034633335
2016-05-03,10635.6581,43.65,1,5,2,124,18,10411.154,20811.844,5694.664004,2732.77,10687.93914,11412.388035333333
2016-05-04,14285.435,43.77,2,5,2,125,18,12491.929001,18575.06,11356.597021,7291.053,10720.011154285716,11577.087838533334
2016-05-05,10964.97,44.33,3,5,2,126,18,10710.40198,13637.779,10535.975,7244.744,10976.226297,11674.715771166666
2016-05-06,13110.13,44.58,4,5,2,127,18,12093.106999,15088.343,13216.21302,8395.354998,11012.593157,11689.0156045
2016-05-07,12851.412,44.58,5,5,2,128,18,11891.135,11701.438,10163.651,6711.381,11157.882157142856,11685.479503833332
2016-05-08,4239.267,44.58,6,5,2,129,18,5748.366,5721.287,11363.352,8748.51098,11295.064585714284,11775.071537166667
2016-05-09,11749.036996,43.45,0,5,2,130,19,11469.481,9837.596,10749.706,8369.26198,11079.479014285713,11537.602037166665
2016-05-10,9276.519,44.68,1,5,2,131,19,10635.6581,10411.154,5046.561004,2382.026,11119.415585142857,11570.913070366667
2016-05-11,13033.325999,46.21,2,5,2,132,19,14285.435,12491.929001,10336.687001,7290.303,10925.25285657143,11711.911670233332
2016-05-12,9427.574999,46.64,3,5,2,133,19,10964.97,10710.40198,9775.691,7231.055981,10746.380142142856,11801.799636833333
2016-05-13,11462.110995,46.22,4,5,2,134,19,13110.13,12093.106999,12728.69002,8133.482,10526.752284857143,11790.195770133334
2016-05-14,11160.272,46.22,5,5,2,135,19,12851.412,11891.135,9432.008,6096.641,10291.320998428573,11747.9764693
2016-05-15,5386.157,46.22,6,5,2,136,19,4239.267,5748.366,11725.045,7561.868,10049.729569857143,11805.5852693
2016-05-16,12300.916004,47.72,0,5,2,137,20,11749.036996,11469.481,10527.32201,7289.329004,10213.57099842857,11594.289002633333
